"PART_ID","REF_PART_ID","TYPE","LANGUAGE","META_VALUES","CREATE_TIME","MODIFY_TIME","STATUS"
GPPNG-PCX,"683775-913",CrossSellReference,it,Rank|3#,2019-08-21 17:25:54,2019-08-21 17:25:54,"1"
GPPNG-PCX,GKPC-020-P,CrossSellReference,it,Rank|1#,2019-08-21 17:25:54,2019-08-21 17:25:54,"1"
GPPNG-PCX,"859700-913",CrossSellReference,it,Rank|2#,2019-08-21 17:25:54,2019-08-21 17:25:54,"1"
GPPNG-PCX,"683775-913",CrossSellReference,ja,Rank|3#,2019-08-21 17:26:23,2019-08-21 17:26:23,"1"
GPPNG-PCX,GKPC-020-P,CrossSellReference,ja,Rank|1#,2019-08-21 17:26:23,2019-08-21 17:26:23,"1"
GPPNG-PCX,"859700-913",CrossSellReference,ja,Rank|2#,2019-08-21 17:26:23,2019-08-21 17:26:23,"1"
GPPNG-PCX,"683775-913",CrossSellReference,zh,Rank|3#,2019-08-21 17:24:29,2019-08-21 17:24:29,"1"
GPPNG-PCX,GKPC-020-P,CrossSellReference,zh,Rank|1#,2019-08-21 17:24:29,2019-08-21 17:24:29,"1"
GPPNG-PCX,"859700-913",CrossSellReference,zh,Rank|2#,2019-08-21 17:24:29,2019-08-21 17:24:29,"1"
GQ2100,GX96-IQ,CrossSellReference,de,Rank|2#,2019-08-28 16:19:24,2019-08-28 16:19:24,"1"
GQ2100,GKSQ-020-P,CrossSellReference,de,Rank|1#,2019-08-28 16:19:24,2019-08-28 16:19:24,"1"
GQ2100,GQ103,CrossSellReference,de,Rank|5#,2019-08-28 16:19:24,2019-08-28 16:19:24,"1"
GQ2100,GX96-IQ,CrossSellReference,en,Rank|2#,2019-08-28 16:19:34,2019-08-28 16:19:34,"1"
GQ2100,GKSQ-020-P,CrossSellReference,en,Rank|1#,2019-08-28 16:19:34,2019-08-28 16:19:34,"1"
GQ2100,GQ103,CrossSellReference,en,Rank|5#,2019-08-28 16:19:34,2019-08-28 16:19:34,"1"
GQ2100,GX96-IQ,CrossSellReference,es,Rank|2#,2019-08-28 16:20:04,2019-08-28 16:20:04,"1"
GQ2100,GKSQ-020-P,CrossSellReference,es,Rank|1#,2019-08-28 16:20:04,2019-08-28 16:20:04,"1"
GQ2100,GQ103,CrossSellReference,es,Rank|5#,2019-08-28 16:20:04,2019-08-28 16:20:04,"1"
GQ2100,GX96-IQ,CrossSellReference,fr,Rank|2#,2019-08-28 16:19:14,2019-08-28 16:19:14,"1"
GQ2100,GKSQ-020-P,CrossSellReference,fr,Rank|1#,2019-08-28 16:19:14,2019-08-28 16:19:14,"1"
GQ2100,GQ103,CrossSellReference,fr,Rank|5#,2019-08-28 16:19:14,2019-08-28 16:19:14,"1"
GQ2100,GX96-IQ,CrossSellReference,it,Rank|2#,2019-08-28 16:19:44,2019-08-28 16:19:44,"1"
GQ2100,GKSQ-020-P,CrossSellReference,it,Rank|1#,2019-08-28 16:19:44,2019-08-28 16:19:44,"1"
GQ2100,GQ103,CrossSellReference,it,Rank|5#,2019-08-28 16:19:44,2019-08-28 16:19:44,"1"
GQ2100,GX96-IQ,CrossSellReference,ja,Rank|2#,2019-08-28 16:19:54,2019-08-28 16:19:54,"1"
GQ2100,GKSQ-020-P,CrossSellReference,ja,Rank|1#,2019-08-28 16:19:54,2019-08-28 16:19:54,"1"
GQ2100,GQ103,CrossSellReference,ja,Rank|5#,2019-08-28 16:19:54,2019-08-28 16:19:54,"1"
GQ2100,GX96-IQ,CrossSellReference,zh,Rank|2#,2019-08-28 16:19:04,2019-08-28 16:19:04,"1"
GQ2100,GKSQ-020-P,CrossSellReference,zh,Rank|1#,2019-08-28 16:19:04,2019-08-28 16:19:04,"1"
GQ2100,GQ103,CrossSellReference,zh,Rank|5#,2019-08-28 16:19:04,2019-08-28 16:19:04,"1"
GS24-C2,GKSP-005,CrossSellReference,de,Rank|1#,2019-08-21 17:25:11,2019-08-21 17:25:11,"1"
GS24-C2,GKSP-005,CrossSellReference,en,Rank|1#,2019-08-21 17:25:32,2019-08-21 17:25:32,"1"
GS24-C2,GKSP-005,CrossSellReference,es,Rank|1#,2019-08-21 17:26:56,2019-08-21 17:26:56,"1"
GS24-C2,GKSP-005,CrossSellReference,fr,Rank|1#,2019-08-21 17:24:50,2019-08-21 17:24:50,"1"
GS24-C2,GKSP-005,CrossSellReference,it,Rank|1#,2019-08-21 17:25:54,2019-08-21 17:25:54,"1"
GS24-C2,GKSP-005,CrossSellReference,ja,Rank|1#,2019-08-21 17:26:22,2019-08-21 17:26:22,"1"
GS24-C2,GKSP-005,CrossSellReference,zh,Rank|1#,2019-08-21 17:24:29,2019-08-21 17:24:29,"1"
GSP-RX,GKSB-005,CrossSellReference,de,Rank|1#,2019-08-21 17:25:12,2019-08-21 17:25:12,"1"
GSP-RX,"859700-913",CrossSellReference,de,Rank|2#,2019-08-21 17:25:12,2019-08-21 17:25:12,"1"
GSP-RX,"683775-913",CrossSellReference,de,Rank|3#,2019-08-21 17:25:12,2019-08-21 17:25:12,"1"
GSP-RX,GKSB-005,CrossSellReference,en,Rank|1#,2019-08-21 17:25:33,2019-08-21 17:25:33,"1"
GSP-RX,"859700-913",CrossSellReference,en,Rank|2#,2019-08-21 17:25:34,2019-08-21 17:25:34,"1"
GSP-RX,"683775-913",CrossSellReference,en,Rank|3#,2019-08-21 17:25:34,2019-08-21 17:25:34,"1"
GSP-RX,GKSB-005,CrossSellReference,es,Rank|1#,2019-08-21 17:26:58,2019-08-21 17:26:58,"1"
GSP-RX,"859700-913",CrossSellReference,es,Rank|2#,2019-08-21 17:26:58,2019-08-21 17:26:58,"1"
GSP-RX,"683775-913",CrossSellReference,es,Rank|3#,2019-08-21 17:26:58,2019-08-21 17:26:58,"1"
GSP-RX,GKSB-005,CrossSellReference,fr,Rank|1#,2019-08-21 17:24:52,2019-08-21 17:24:52,"1"
GSP-RX,"859700-913",CrossSellReference,fr,Rank|2#,2019-08-21 17:24:52,2019-08-21 17:24:52,"1"
GSP-RX,"683775-913",CrossSellReference,fr,Rank|3#,2019-08-21 17:24:52,2019-08-21 17:24:52,"1"
GSP-RX,GKSB-005,CrossSellReference,it,Rank|1#,2019-08-21 17:25:56,2019-08-21 17:25:56,"1"
GSP-RX,"859700-913",CrossSellReference,it,Rank|2#,2019-08-21 17:25:56,2019-08-21 17:25:56,"1"
GSP-RX,"683775-913",CrossSellReference,it,Rank|3#,2019-08-21 17:25:56,2019-08-21 17:25:56,"1"
GSP-RX,GKSB-005,CrossSellReference,ja,Rank|1#,2019-08-21 17:26:25,2019-08-21 17:26:25,"1"
GSP-RX,"859700-913",CrossSellReference,ja,Rank|2#,2019-08-21 17:26:25,2019-08-21 17:26:25,"1"
GSP-RX,"683775-913",CrossSellReference,ja,Rank|3#,2019-08-21 17:26:25,2019-08-21 17:26:25,"1"
GSP-RX,GKSB-005,CrossSellReference,zh,Rank|1#,2019-08-21 17:24:31,2019-08-21 17:24:31,"1"
GSP-RX,"859700-913",CrossSellReference,zh,Rank|2#,2019-08-21 17:24:31,2019-08-21 17:24:31,"1"
GSP-RX,"683775-913",CrossSellReference,zh,Rank|3#,2019-08-21 17:24:31,2019-08-21 17:24:31,"1"
GX24-100,"683775-913",CrossSellReference,de,Rank|3#,2019-08-21 17:25:12,2019-08-21 17:25:12,"1"
GX24-100,GX100,CrossSellReference,de,Rank|4#,2019-08-21 17:25:12,2019-08-21 17:25:12,"1"
GX24-100,GKPC-020-P,CrossSellReference,de,Rank|1#,2019-08-21 17:25:12,2019-08-21 17:25:12,"1"
GX24-100,"859700-913",CrossSellReference,de,Rank|2#,2019-08-21 17:25:12,2019-08-21 17:25:12,"1"
GX24-100,"683775-913",CrossSellReference,en,Rank|3#,2019-08-21 17:25:33,2019-08-21 17:25:33,"1"
GX24-100,GX100,CrossSellReference,en,Rank|4#,2019-08-21 17:25:33,2019-08-21 17:25:33,"1"
GX24-100,GKPC-020-P,CrossSellReference,en,Rank|1#,2019-08-21 17:25:33,2019-08-21 17:25:33,"1"
GX24-100,"859700-913",CrossSellReference,en,Rank|2#,2019-08-21 17:25:33,2019-08-21 17:25:33,"1"
GX24-100,"683775-913",CrossSellReference,es,Rank|3#,2019-08-21 17:26:58,2019-08-21 17:26:58,"1"
GX24-100,GX100,CrossSellReference,es,Rank|4#,2019-08-21 17:26:58,2019-08-21 17:26:58,"1"
GX24-100,GKPC-020-P,CrossSellReference,es,Rank|1#,2019-08-21 17:26:58,2019-08-21 17:26:58,"1"
GX24-100,"859700-913",CrossSellReference,es,Rank|2#,2019-08-21 17:26:58,2019-08-21 17:26:58,"1"
GX24-100,"683775-913",CrossSellReference,fr,Rank|3#,2019-08-21 17:24:52,2019-08-21 17:24:52,"1"
GX24-100,GX100,CrossSellReference,fr,Rank|4#,2019-08-21 17:24:52,2019-08-21 17:24:52,"1"
GX24-100,GKPC-020-P,CrossSellReference,fr,Rank|1#,2019-08-21 17:24:52,2019-08-21 17:24:52,"1"
GX24-100,"859700-913",CrossSellReference,fr,Rank|2#,2019-08-21 17:24:52,2019-08-21 17:24:52,"1"
GX24-100,"683775-913",CrossSellReference,it,Rank|3#,2019-08-21 17:25:56,2019-08-21 17:25:56,"1"
GX24-100,GX100,CrossSellReference,it,Rank|4#,2019-08-21 17:25:56,2019-08-21 17:25:56,"1"
GX24-100,GKPC-020-P,CrossSellReference,it,Rank|1#,2019-08-21 17:25:56,2019-08-21 17:25:56,"1"
GX24-100,"859700-913",CrossSellReference,it,Rank|2#,2019-08-21 17:25:56,2019-08-21 17:25:56,"1"
GX24-100,"683775-913",CrossSellReference,ja,Rank|3#,2019-08-21 17:26:25,2019-08-21 17:26:25,"1"
GX24-100,GX100,CrossSellReference,ja,Rank|4#,2019-08-21 17:26:25,2019-08-21 17:26:25,"1"
GX24-100,GKPC-020-P,CrossSellReference,ja,Rank|1#,2019-08-21 17:26:25,2019-08-21 17:26:25,"1"
GX24-100,"859700-913",CrossSellReference,ja,Rank|2#,2019-08-21 17:26:25,2019-08-21 17:26:25,"1"
GX24-100,"683775-913",CrossSellReference,zh,Rank|3#,2019-08-21 17:24:31,2019-08-21 17:24:31,"1"
GX24-100,GX100,CrossSellReference,zh,Rank|4#,2019-08-21 17:24:31,2019-08-21 17:24:31,"1"
GX24-100,GKPC-020-P,CrossSellReference,zh,Rank|1#,2019-08-21 17:24:31,2019-08-21 17:24:31,"1"
GX24-100,"859700-913",CrossSellReference,zh,Rank|2#,2019-08-21 17:24:31,2019-08-21 17:24:31,"1"
GX24-IQ,GQ2100,CrossSellReference,de,Rank|2#,2019-08-21 17:25:08,2019-08-21 17:25:08,"1"
GX24-IQ,GKSQ-020-P,CrossSellReference,de,Rank|1#,2019-08-21 17:25:08,2019-08-21 17:25:08,"1"
GX24-IQ,GQ2100,CrossSellReference,en,Rank|2#,2019-08-21 17:25:29,2019-08-21 17:25:29,"1"
GX24-IQ,GKSQ-020-P,CrossSellReference,en,Rank|1#,2019-08-21 17:25:29,2019-08-21 17:25:29,"1"
GX24-IQ,GQ2100,CrossSellReference,es,Rank|2#,2019-08-21 17:26:52,2019-08-21 17:26:52,"1"
GX24-IQ,GKSQ-020-P,CrossSellReference,es,Rank|1#,2019-08-21 17:26:52,2019-08-21 17:26:52,"1"
GX24-IQ,GQ2100,CrossSellReference,fr,Rank|2#,2019-08-21 17:24:48,2019-08-21 17:24:48,"1"
GX24-IQ,GKSQ-020-P,CrossSellReference,fr,Rank|1#,2019-08-21 17:24:48,2019-08-21 17:24:48,"1"
GX24-IQ,GQ2100,CrossSellReference,it,Rank|2#,2019-08-21 17:25:51,2019-08-21 17:25:51,"1"
GX24-IQ,GKSQ-020-P,CrossSellReference,it,Rank|1#,2019-08-21 17:25:51,2019-08-21 17:25:51,"1"
GX24-IQ,GQ2100,CrossSellReference,ja,Rank|2#,2019-08-21 17:26:19,2019-08-21 17:26:19,"1"
GX24-IQ,GKSQ-020-P,CrossSellReference,ja,Rank|1#,2019-08-21 17:26:19,2019-08-21 17:26:19,"1"
GX24-IQ,GQ2100,CrossSellReference,zh,Rank|2#,2019-08-21 17:24:26,2019-08-21 17:24:26,"1"
GX24-IQ,GKSQ-020-P,CrossSellReference,zh,Rank|1#,2019-08-21 17:24:26,2019-08-21 17:24:26,"1"
GX96-101,"859700-913",CrossSellReference,de,Rank|2#,2019-08-21 17:25:09,2019-08-21 17:25:09,"1"
GX96-101,GX100,CrossSellReference,de,Rank|4#,2019-08-21 17:25:09,2019-08-21 17:25:09,"1"
GX96-101,"683775-913",CrossSellReference,de,Rank|3#,2019-08-21 17:25:09,2019-08-21 17:25:09,"1"
GX96-101,GKPC-020-P,CrossSellReference,de,Rank|1#,2019-08-21 17:25:09,2019-08-21 17:25:09,"1"
GX96-101,"859700-913",CrossSellReference,en,Rank|2#,2019-08-21 17:25:29,2019-08-21 17:25:29,"1"
GX96-101,GX100,CrossSellReference,en,Rank|4#,2019-08-21 17:25:29,2019-08-21 17:25:29,"1"
GX96-101,"683775-913",CrossSellReference,en,Rank|3#,2019-08-21 17:25:29,2019-08-21 17:25:29,"1"
GX96-101,GKPC-020-P,CrossSellReference,en,Rank|1#,2019-08-21 17:25:29,2019-08-21 17:25:29,"1"
GX96-101,"859700-913",CrossSellReference,es,Rank|2#,2019-08-21 17:26:53,2019-08-21 17:26:53,"1"
GX96-101,GX100,CrossSellReference,es,Rank|4#,2019-08-21 17:26:53,2019-08-21 17:26:53,"1"
GX96-101,"683775-913",CrossSellReference,es,Rank|3#,2019-08-21 17:26:53,2019-08-21 17:26:53,"1"
GX96-101,GKPC-020-P,CrossSellReference,es,Rank|1#,2019-08-21 17:26:53,2019-08-21 17:26:53,"1"
GX96-101,"859700-913",CrossSellReference,fr,Rank|2#,2019-08-21 17:24:48,2019-08-21 17:24:48,"1"
GX96-101,GX100,CrossSellReference,fr,Rank|4#,2019-08-21 17:24:48,2019-08-21 17:24:48,"1"
GX96-101,"683775-913",CrossSellReference,fr,Rank|3#,2019-08-21 17:24:48,2019-08-21 17:24:48,"1"
GX96-101,GKPC-020-P,CrossSellReference,fr,Rank|1#,2019-08-21 17:24:48,2019-08-21 17:24:48,"1"
GX96-101,"859700-913",CrossSellReference,it,Rank|2#,2019-08-21 17:25:52,2019-08-21 17:25:52,"1"
GX96-101,GX100,CrossSellReference,it,Rank|4#,2019-08-21 17:25:52,2019-08-21 17:25:52,"1"
GX96-101,"683775-913",CrossSellReference,it,Rank|3#,2019-08-21 17:25:52,2019-08-21 17:25:52,"1"
GX96-101,GKPC-020-P,CrossSellReference,it,Rank|1#,2019-08-21 17:25:52,2019-08-21 17:25:52,"1"
GX96-101,"859700-913",CrossSellReference,ja,Rank|2#,2019-08-21 17:26:19,2019-08-21 17:26:19,"1"
GX96-101,GX100,CrossSellReference,ja,Rank|4#,2019-08-21 17:26:19,2019-08-21 17:26:19,"1"
GX96-101,"683775-913",CrossSellReference,ja,Rank|3#,2019-08-21 17:26:19,2019-08-21 17:26:19,"1"
GX96-101,GKPC-020-P,CrossSellReference,ja,Rank|1#,2019-08-21 17:26:19,2019-08-21 17:26:19,"1"
GX96-101,"859700-913",CrossSellReference,zh,Rank|2#,2019-08-21 17:24:27,2019-08-21 17:24:27,"1"
GX96-101,GX100,CrossSellReference,zh,Rank|4#,2019-08-21 17:24:27,2019-08-21 17:24:27,"1"
GX96-101,"683775-913",CrossSellReference,zh,Rank|3#,2019-08-21 17:24:27,2019-08-21 17:24:27,"1"
GX96-101,GKPC-020-P,CrossSellReference,zh,Rank|1#,2019-08-21 17:24:27,2019-08-21 17:24:27,"1"
GX96-501,"859700-913",CrossSellReference,de,Rank|2#,2019-08-21 17:25:09,2019-08-21 17:25:09,"1"
GX96-501,GKIB-005,CrossSellReference,de,Rank|1#,2019-08-21 17:25:09,2019-08-21 17:25:09,"1"
GX96-501,"683775-913",CrossSellReference,de,Rank|3#,2019-08-21 17:25:09,2019-08-21 17:25:09,"1"
GX96-501,GX100,CrossSellReference,de,Rank|4#,2019-08-21 17:25:09,2019-08-21 17:25:09,"1"
GX96-501,"859700-913",CrossSellReference,en,Rank|2#,2019-08-21 17:25:30,2019-08-21 17:25:30,"1"
GX96-501,GKIB-005,CrossSellReference,en,Rank|1#,2019-08-21 17:25:30,2019-08-21 17:25:30,"1"
GX96-501,"683775-913",CrossSellReference,en,Rank|3#,2019-08-21 17:25:30,2019-08-21 17:25:30,"1"
GX96-501,GX100,CrossSellReference,en,Rank|4#,2019-08-21 17:25:30,2019-08-21 17:25:30,"1"
GX96-501,"859700-913",CrossSellReference,es,Rank|2#,2019-08-21 17:26:54,2019-08-21 17:26:54,"1"
GX96-501,GKIB-005,CrossSellReference,es,Rank|1#,2019-08-21 17:26:54,2019-08-21 17:26:54,"1"
GX96-501,"683775-913",CrossSellReference,es,Rank|3#,2019-08-21 17:26:54,2019-08-21 17:26:54,"1"
GX96-501,GX100,CrossSellReference,es,Rank|4#,2019-08-21 17:26:54,2019-08-21 17:26:54,"1"
GX96-501,"859700-913",CrossSellReference,fr,Rank|2#,2019-08-21 17:24:49,2019-08-21 17:24:49,"1"
GX96-501,GKIB-005,CrossSellReference,fr,Rank|1#,2019-08-21 17:24:49,2019-08-21 17:24:49,"1"
GX96-501,"683775-913",CrossSellReference,fr,Rank|3#,2019-08-21 17:24:49,2019-08-21 17:24:49,"1"
GX96-501,GX100,CrossSellReference,fr,Rank|4#,2019-08-21 17:24:49,2019-08-21 17:24:49,"1"
GX96-501,"859700-913",CrossSellReference,it,Rank|2#,2019-08-21 17:25:52,2019-08-21 17:25:52,"1"
GX96-501,GKIB-005,CrossSellReference,it,Rank|1#,2019-08-21 17:25:52,2019-08-21 17:25:52,"1"
GX96-501,"683775-913",CrossSellReference,it,Rank|3#,2019-08-21 17:25:52,2019-08-21 17:25:52,"1"
GX96-501,GX100,CrossSellReference,it,Rank|4#,2019-08-21 17:25:52,2019-08-21 17:25:52,"1"
GX96-501,"859700-913",CrossSellReference,ja,Rank|2#,2019-08-21 17:26:20,2019-08-21 17:26:20,"1"
GX96-501,GKIB-005,CrossSellReference,ja,Rank|1#,2019-08-21 17:26:20,2019-08-21 17:26:20,"1"
GX96-501,"683775-913",CrossSellReference,ja,Rank|3#,2019-08-21 17:26:20,2019-08-21 17:26:20,"1"
GX96-501,GX100,CrossSellReference,ja,Rank|4#,2019-08-21 17:26:20,2019-08-21 17:26:20,"1"
GX96-501,"859700-913",CrossSellReference,zh,Rank|2#,2019-08-21 17:24:27,2019-08-21 17:24:27,"1"
GX96-501,GKIB-005,CrossSellReference,zh,Rank|1#,2019-08-21 17:24:27,2019-08-21 17:24:27,"1"
GX96-501,"683775-913",CrossSellReference,zh,Rank|3#,2019-08-21 17:24:27,2019-08-21 17:24:27,"1"
GX96-501,GX100,CrossSellReference,zh,Rank|4#,2019-08-21 17:24:27,2019-08-21 17:24:27,"1"
GX96-602,GKSP-005,CrossSellReference,de,Rank|1#,2019-08-21 17:25:09,2019-08-21 17:25:09,"1"
GX96-602,GX100,CrossSellReference,de,Rank|4#,2019-08-21 17:25:09,2019-08-21 17:25:09,"1"
GX96-602,GQ2100,CrossSellReference,de,Rank|3#,2019-08-21 17:25:09,2019-08-21 17:25:09,"1"
GX96-602,GKSP-005,CrossSellReference,en,Rank|1#,2019-08-21 17:25:30,2019-08-21 17:25:30,"1"
GX96-602,GX100,CrossSellReference,en,Rank|4#,2019-08-21 17:25:30,2019-08-21 17:25:30,"1"
GX96-602,GQ2100,CrossSellReference,en,Rank|3#,2019-08-21 17:25:30,2019-08-21 17:25:30,"1"
GX96-602,GKSP-005,CrossSellReference,es,Rank|1#,2019-08-21 17:26:54,2019-08-21 17:26:54,"1"
GX96-602,GX100,CrossSellReference,es,Rank|4#,2019-08-21 17:26:54,2019-08-21 17:26:54,"1"
GX96-602,GQ2100,CrossSellReference,es,Rank|3#,2019-08-21 17:26:54,2019-08-21 17:26:54,"1"
GX96-602,GKSP-005,CrossSellReference,fr,Rank|1#,2019-08-21 17:24:49,2019-08-21 17:24:49,"1"
GX96-602,GX100,CrossSellReference,fr,Rank|4#,2019-08-21 17:24:49,2019-08-21 17:24:49,"1"
GX96-602,GQ2100,CrossSellReference,fr,Rank|3#,2019-08-21 17:24:49,2019-08-21 17:24:49,"1"
GX96-602,GKSP-005,CrossSellReference,it,Rank|1#,2019-08-21 17:25:52,2019-08-21 17:25:52,"1"
GX96-602,GX100,CrossSellReference,it,Rank|4#,2019-08-21 17:25:52,2019-08-21 17:25:52,"1"
GX96-602,GQ2100,CrossSellReference,it,Rank|3#,2019-08-21 17:25:52,2019-08-21 17:25:52,"1"
GX96-602,GKSP-005,CrossSellReference,ja,Rank|1#,2019-08-21 17:26:21,2019-08-21 17:26:21,"1"
GX96-602,GX100,CrossSellReference,ja,Rank|4#,2019-08-21 17:26:21,2019-08-21 17:26:21,"1"
GX96-602,GQ2100,CrossSellReference,ja,Rank|3#,2019-08-21 17:26:21,2019-08-21 17:26:21,"1"
GX96-602,GKSP-005,CrossSellReference,zh,Rank|1#,2019-08-21 17:24:28,2019-08-21 17:24:28,"1"
GX96-602,GX100,CrossSellReference,zh,Rank|4#,2019-08-21 17:24:28,2019-08-21 17:24:28,"1"
GX96-602,GQ2100,CrossSellReference,zh,Rank|3#,2019-08-21 17:24:28,2019-08-21 17:24:28,"1"
GX96-IPC,GKPC-020-P,CrossSellReference,de,Rank|1#,2019-08-28 16:19:23,2019-08-28 16:19:23,"1"
GX96-IPC,"859700-913",CrossSellReference,de,Rank|2#,2019-08-28 16:19:23,2019-08-28 16:19:23,"1"
GX96-IPC,GX100,CrossSellReference,de,Rank|4#,2019-08-28 16:19:23,2019-08-28 16:19:23,"1"
GX96-IPC,"683775-913",CrossSellReference,de,Rank|3#,2019-08-28 16:19:23,2019-08-28 16:19:23,"1"
GX96-IPC,GKPC-020-P,CrossSellReference,en,Rank|1#,2019-08-28 16:19:33,2019-08-28 16:19:33,"1"
GX96-IPC,"859700-913",CrossSellReference,en,Rank|2#,2019-08-28 16:19:33,2019-08-28 16:19:33,"1"
GX96-IPC,GX100,CrossSellReference,en,Rank|4#,2019-08-28 16:19:33,2019-08-28 16:19:33,"1"
GX96-IPC,"683775-913",CrossSellReference,en,Rank|3#,2019-08-28 16:19:33,2019-08-28 16:19:33,"1"
GX96-IPC,GKPC-020-P,CrossSellReference,es,Rank|1#,2019-08-28 16:20:03,2019-08-28 16:20:03,"1"
GX96-IPC,"859700-913",CrossSellReference,es,Rank|2#,2019-08-28 16:20:03,2019-08-28 16:20:03,"1"
GX96-IPC,GX100,CrossSellReference,es,Rank|4#,2019-08-28 16:20:03,2019-08-28 16:20:03,"1"
GX96-IPC,"683775-913",CrossSellReference,es,Rank|3#,2019-08-28 16:20:03,2019-08-28 16:20:03,"1"
GX96-IPC,GKPC-020-P,CrossSellReference,fr,Rank|1#,2019-08-28 16:19:13,2019-08-28 16:19:13,"1"
GX96-IPC,"859700-913",CrossSellReference,fr,Rank|2#,2019-08-28 16:19:13,2019-08-28 16:19:13,"1"
GX96-IPC,GX100,CrossSellReference,fr,Rank|4#,2019-08-28 16:19:13,2019-08-28 16:19:13,"1"
GX96-IPC,"683775-913",CrossSellReference,fr,Rank|3#,2019-08-28 16:19:13,2019-08-28 16:19:13,"1"
GX96-IPC,GKPC-020-P,CrossSellReference,it,Rank|1#,2019-08-28 16:19:43,2019-08-28 16:19:43,"1"
GX96-IPC,"859700-913",CrossSellReference,it,Rank|2#,2019-08-28 16:19:43,2019-08-28 16:19:43,"1"
GX96-IPC,GX100,CrossSellReference,it,Rank|4#,2019-08-28 16:19:43,2019-08-28 16:19:43,"1"
GX96-IPC,"683775-913",CrossSellReference,it,Rank|3#,2019-08-28 16:19:43,2019-08-28 16:19:43,"1"
GX96-IPC,GKPC-020-P,CrossSellReference,ja,Rank|1#,2019-08-28 16:19:53,2019-08-28 16:19:53,"1"
GX96-IPC,"859700-913",CrossSellReference,ja,Rank|2#,2019-08-28 16:19:53,2019-08-28 16:19:53,"1"
GX96-IPC,GX100,CrossSellReference,ja,Rank|4#,2019-08-28 16:19:53,2019-08-28 16:19:53,"1"
GX96-IPC,"683775-913",CrossSellReference,ja,Rank|3#,2019-08-28 16:19:53,2019-08-28 16:19:53,"1"
GX96-IPC,GKPC-020-P,CrossSellReference,zh,Rank|1#,2019-08-28 16:19:03,2019-08-28 16:19:03,"1"
GX96-IPC,"859700-913",CrossSellReference,zh,Rank|2#,2019-08-28 16:19:03,2019-08-28 16:19:03,"1"
GX96-IPC,GX100,CrossSellReference,zh,Rank|4#,2019-08-28 16:19:03,2019-08-28 16:19:03,"1"
GX96-IPC,"683775-913",CrossSellReference,zh,Rank|3#,2019-08-28 16:19:03,2019-08-28 16:19:03,"1"
GKPC-263,"683775-913",CrossSellReference,de,Rank|3#,2019-08-21 17:25:05,2019-08-21 17:25:05,"1"
GKPC-263,GX96-IPC,CrossSellReference,de,Rank|1#,2019-08-21 17:25:05,2019-08-21 17:25:05,"1"
GKPC-263,"859700-913",CrossSellReference,de,Rank|2#,2019-08-21 17:25:05,2019-08-21 17:25:05,"1"
GKPC-263,"683775-913",CrossSellReference,en,Rank|3#,2019-08-21 17:25:25,2019-08-21 17:25:25,"1"
GKPC-263,GX96-IPC,CrossSellReference,en,Rank|1#,2019-08-21 17:25:25,2019-08-21 17:25:25,"1"
GKPC-263,"859700-913",CrossSellReference,en,Rank|2#,2019-08-21 17:25:25,2019-08-21 17:25:25,"1"
GKPC-263,"683775-913",CrossSellReference,es,Rank|3#,2019-08-21 17:26:47,2019-08-21 17:26:47,"1"
GKPC-263,GX96-IPC,CrossSellReference,es,Rank|1#,2019-08-21 17:26:47,2019-08-21 17:26:47,"1"
GKPC-263,"859700-913",CrossSellReference,es,Rank|2#,2019-08-21 17:26:47,2019-08-21 17:26:47,"1"
GKPC-263,"683775-913",CrossSellReference,fr,Rank|3#,2019-08-21 17:24:44,2019-08-21 17:24:44,"1"
GKPC-263,GX96-IPC,CrossSellReference,fr,Rank|1#,2019-08-21 17:24:44,2019-08-21 17:24:44,"1"
GKPC-263,"859700-913",CrossSellReference,fr,Rank|2#,2019-08-21 17:24:44,2019-08-21 17:24:44,"1"
GKPC-263,"683775-913",CrossSellReference,it,Rank|3#,2019-08-21 17:25:48,2019-08-21 17:25:48,"1"
GKPC-263,GX96-IPC,CrossSellReference,it,Rank|1#,2019-08-21 17:25:48,2019-08-21 17:25:48,"1"
GKPC-263,"859700-913",CrossSellReference,it,Rank|2#,2019-08-21 17:25:48,2019-08-21 17:25:48,"1"
GKPC-263,"683775-913",CrossSellReference,ja,Rank|3#,2019-08-21 17:26:14,2019-08-21 17:26:14,"1"
GKPC-263,GX96-IPC,CrossSellReference,ja,Rank|1#,2019-08-21 17:26:14,2019-08-21 17:26:14,"1"
GKPC-263,"859700-913",CrossSellReference,ja,Rank|2#,2019-08-21 17:26:14,2019-08-21 17:26:14,"1"
GKPC-263,"683775-913",CrossSellReference,zh,Rank|3#,2019-08-21 17:24:22,2019-08-21 17:24:22,"1"
GKPC-263,GX96-IPC,CrossSellReference,zh,Rank|1#,2019-08-21 17:24:22,2019-08-21 17:24:22,"1"
GKPC-263,"859700-913",CrossSellReference,zh,Rank|2#,2019-08-21 17:24:22,2019-08-21 17:24:22,"1"
GKPC-302,"859700-913",CrossSellReference,de,Rank|2#,2019-08-21 17:25:04,2019-08-21 17:25:04,"1"
GKPC-302,GX96-IPC,CrossSellReference,de,Rank|1#,2019-08-21 17:25:04,2019-08-21 17:25:04,"1"
GKPC-302,"683775-913",CrossSellReference,de,Rank|3#,2019-08-21 17:25:04,2019-08-21 17:25:04,"1"
