~id,~from,~to,~label
20482,WRK-145K,SWRK-145K,reference
20489,ICM-235,ISOL-8231A,reference
20504,QCM-211,SOL-0988,reference
20511,RBF-079S,SRBF-079,reference
20518,SMN-102-1,SOL-0099,reference
20525,EPA-1036-1,SOL-0153,reference
20532,PST-2085M100A01,SOL-0722,reference
20546,PPK-608B,AGMTD_116,reference
20574,PST-4735A1000,SOL-2816,reference
20588,PST-4395A100A01,SOL-0201,reference
20609,LCS-6917-4,SOL-0014,reference
20623,US-219-1,SOL-0422,reference
20630,PANAL0170,SOL-1657,reference
20651,G3292-80107,G3292-80106,reference
20721,ICP-183,ISOL-8300A,reference
20728,PHM-550M-1,SOL-1055,reference
20749,G1364-69500,G1364-69520,reference
20756,PST-1945-10MG,SOL-0908,reference
20771,PST-6445-10MG,SOL-2886,reference
20778,RPC-030,SRPC-030,reference
20799,HCM-585-1,SOL-0043,reference
20841,19091N-116,19091N-116I,reference
20848,X3511-64011,X3512-64016,reference
20883,ISM-581X,SOL-0635,reference
20891,RPC-059S,SRPC-059,reference
20898,PST-960K1000,SOL-1088,reference
20905,CH-180-1,AGMTD_187,reference
20926,8010-0158,5188-2788,reference
20940,PST-1795,SOL-0948,reference
20961,IAA-011,ISOL-1131D,reference
20968,MV-V-391885305,391885305,reference
20975,WRK-155D,SOL-1427,reference
20982,ICP-173-25,ISOL-7300A,reference
21003,RBF-002A,SRBF-002A,reference
21032,ICM-303,ISOL-8031A,reference
21047,PHM-824-1,SOL-0825,reference
21068,FLSA-085,SFLSA-085,reference
21110,PST-700K1000,SOL-0940,reference
21117,390886500,8010-0002,reference
21159,ALD-100-1,AGMTD_174,reference
21180,CFC-260-1,GAS-114,reference
21201,FLSA-034,SFLSA-034,reference
21208,PST-2320A100A01,SOL-0894,reference
21222,CLP-401-1,SOL-0060,reference
21229,PANAL0217-3,AGMTD_7,reference
21250,RTP-011,SRTP-011,reference
21263,SG072627,8010-0302,reference
21278,RNH-127,SRNH-127,reference
21292,PPM-828-1,SPST-271,reference
21299,PST-1775M1000,SOL-0878,reference
21306,ICM-105,ISOL-3308B,reference
21362,8010-0060,5183-4438,reference
21383,RPC-178S,SRPC-178,reference
21390,RAB-037,SRAB-037,reference
21397,PST-850M100A01,SOL-0974,reference
21411,WRK-143G,SOL-0171,reference
21418,392620532,8010-0198,reference
21511,PST-1605-10MG,SOL-0968,reference
21525,NPM-525B-1,AGMTHD_21,reference
21532,PST-3415K1000,SOL-2240,reference
21539,PPS-470X,AGMTD_193,reference
21567,AM-150-1,AGMTD_225,reference
21574,FRCK-013A,SOL-0070,reference
21581,PST-6615A1000,SOL-3966,reference
21588,HBM-5154A-1,AGMTD_69,reference
21595,PST-1295,SOL-0750,reference
21616,G1322-60000,5067-6215,reference
21644,ISM-333X-25,SOL-0334,reference
21651,CP910124,8010-0034,reference
21658,PST-1625M100A01,SOL-1014,reference
21665,1248TK-B2,SOL-1248,reference
21672,PP-383-1,SOL-1268,reference
21679,PPM-100-1,SOL-0977,reference
21721,STM-525-1,SOL-0436,reference
21749,5190-1408,AGMTD_44,reference
21756,PST-5530-10MG,SOL-2631,reference
21763,RAH-032,SOL-0510,reference
21798,PANAL0211-6,SOL-1649,reference
21805,EPA-2141N-1,AGMTD_106,reference
21812,WRK-142I,SWRK-142I,reference
21819,RCC-156,SOL-0084,reference
21868,5068-0122,5068-0001,reference
21911,PPS-645-1,AGMTD_170,reference
21925,STM-260N-1,SOL-0320,reference
21939,ICM-241,AGMTD_50,reference
21967,PPS-540X,SOL-2699,reference
21981,CLP-226B-1,AGMTD_183,reference
21988,STS-180-1,AGMTD_128,reference
21995,SWSS2031,5180-4110,reference
22002,NAI-220-1,SOL-4439,reference
22016,MV-V-R007105680,R007105680,reference
22058,US-315-1,SOL-0988,reference
22079,PST-6100A1000,SOL-2560,reference
22086,RPC-053,SRPC-053,reference
22100,ICM-240B,ISOL-4208AB,reference
22121,IAA-025,ISOL-2531A,reference
22135,A4139,5064-8221,reference
22163,AM-270-1,SOL-0254,reference
22184,CLP-285-1,SOL-1248,reference
22191,DRG-1180-10MG,SOL-0309,reference
22212,IAA-281,ISOL-8131B,reference
22254,RPC-1221,SOL-1221,reference
22275,RHH-064,AGMTD_187,reference
22289,MV-V-392607964,MV-V-RE7750027,reference
22324,ICP-070-25,ISOL-7000B,reference
22331,EPA-1068-1,SOL-0715,reference
22352,ICM-601,AGMTD_107,reference
22380,PST-641A100A01,SOL-0928,reference
22387,PST-1705-10MG,SOL-1007,reference
22402,PST-1660-25MG,SOL-0916,reference
22409,EPA-1121-1,AGMTD_187,reference
22437,R0K7382420,5183-4477,reference
22451,5182-9705,CP17973,reference
22479,EPA-100A-1,SGAS-140,reference
22486,X3511-64009,X3501-64016,reference
22493,PST-2805K1000,SOL-0713,reference
22514,PP-160-1,SOL-0810,reference
22529,MV-V-391885304,391885304,reference
22543,PST-840K1000,SOL-0973,reference
22557,PANAL0219-6,SOL-1717,reference
22564,AL3005,CP4044,reference
22571,PANAL0220-5,SOL-1717,reference
22599,G1946-80002,G1946-89002,reference
22613,PST-1460,SOL-0889,reference
22627,5067-4287,5067-4279,reference
22634,IAA-047,ISOL-4731B,reference
22683,AM-320-1,AGMTD_187,reference
22704,CR246225,8010-0207,reference
22725,PST-2110A1000,SOL-0773,reference
22746,QCM-300,SOL-0505,reference
22767,TFP-17-1,SPST-2240,reference
22774,PST-100,SOL-0740,reference
22809,ICM-638,ISOL-2731A,reference
22816,ISM-305-1,SOL-0332,reference
22830,XY-0130-1,SOL-1248,reference
22837,RBF-098S,SRBF-098,reference
22886,PANAL0241,ISOL-1981,reference
22893,NPM-105-1,SOL-0879,reference
22900,DWM-531-1,SOL-1235,reference
22935,HB-131-1,SOL-1028,reference
22942,PST-1130K1000,SOL-0990,reference
22949,G2597-80210,G2597-80310,reference
22956,PST-3195-20MG,SOL-1563,reference
23005,ICP-119,ISOL-1931E,reference
23054,HCM-535-1,SOL-0043,reference
23075,5610102800,5610124700,reference
23082,NPM-508-1,AGMTD_65,reference
23131,PP-250-1,SOL-0880,reference
23145,PST-2695-10MG,SPST-2695,reference
23152,TFP-27-1,AGMTD_251,reference
23159,WRK-170L,SWRK-170L,reference
23180,8200200401,5190-8264,reference
23187,HM84851,5190-1481,reference
23194,ISM-312-1,AGMTHD_20,reference
23215,HB-110-1,SOL-1000,reference
23229,392620401,8010-0417,reference
23250,EPA-1219-1,SOL-0131,reference
23257,X3511-64027,X3512-64016,reference
23264,US-215-5ML,SOL-0336,reference
23271,FLPK-004R,SFLSA-025,reference
23299,US-325-1,SOL-0988,reference
23327,MV-V-6030F3026781,PCG6030F3026781,reference
23341,RPC-078S,SRPC-078,reference
23348,G7544E,5190-4627,reference
23376,5182-0818,CP17970,reference
23383,PST-3610-10MG,SRCA-015,reference
23404,ICP-114-25,ISOL-0768A,reference
23432,EPA-1382-1,SOL-1268,reference
23453,PM-025-1,SOL-0571,reference
23467,PST-6435-10MG,SOL-2675,reference
23474,PSM-101-G,SOL-1585,reference
23509,ISM-337-1,SOL-0334,reference
23516,PST-2365-10MG,SPST-2365,reference
23523,AMM-602N-1,SOL-0104,reference
23530,CP201948,5190-5084,reference
23551,ICP-050,ISOL-0750A,reference
23578,BDAL-73037,BDAL-237603,reference
23593,STS-100-1,SOL-0308,reference
23600,SKS-130,SOL-0497,reference
23607,392612017,8010-0420,reference
23635,RPC-097S,SRPC-097,reference
23656,WRK-101M,SOL-0672,reference
23670,ISM-333X,SOL-0334,reference
23677,392611980,8010-0416,reference
23713,NPI-TEST-AMM-622-1,SOL-0268,reference
23714,CLP-282-1,SOL-0291,reference
23735,RNH-141,SRNH-141,reference
23742,IST-550-1,AGMTD_187,reference
23749,G1833-65429,G1820-65020,reference
23763,PST-1460-10MG,SOL-0889,reference
23770,IST-400-1,AGMTHD_96,reference
23784,PST-1105-10MG,SOL-1818,reference
23792,G2855-90024,G2855-90025,reference
23813,TFP-12-1,SOL-1560,reference
23834,DWM-524S-1,SOL-0056,reference
23869,GCS-200,SOL-1639,reference
23876,FLHC-012,SFLHC-012,reference
23890,PST-2625-10MG,SPST-2625,reference
23897,SCA-100-1,SOL-0104,reference
23904,PST-2610C100A01,SOL-1089,reference
23932,FLM-010-1,SOL-0099,reference
23939,EPA-1244-1,SOL-1270,reference
23960,G3286-80105,6610025500,reference
23967,ICM-453,ISOL-8231A,reference
23974,PST-5890M100A01,SOL-1881,reference
23995,DWM-665-1,SOL-0286,reference
24002,PHM-510M,SOL-1055,reference
24030,US-242-1,AGMTD_170,reference
24044,HBM-545-1,SOL-0800,reference
24051,1242TK-A1,SOL-1242,reference
24066,QCM-251,SOL-0750,reference
24073,G4220-26210,G4220-60016,reference
24080,TCLP-535-1,AGMTD_116,reference
24087,PST-1955K1000,SPST-1955,reference
24094,RPE-001,SOL-0081,reference
24123,ICK-220A,AGMTD_49,reference
24151,MV-V-60130088100,PCG60130088100,reference
24172,CB-682MN-1,SRPC-043,reference
24179,19091N-213,19091N-213I,reference
24200,TFP-31-1,SOL-1901,reference
24229,EPA-2139N-1,SOL-0590,reference
24257,US-305-1,SOL-0923,reference
24285,RPC-DMC-1,SRPC-006,reference
24313,RCC-235-10MG,AGMTD_100,reference
24320,G7550G,5190-4644,reference
24334,RPC-075AS,SRPC-075,reference
24341,HAP-110-1,SOL-0469,reference
24362,5188-6567,5190-3163,reference
24376,PST-3705K1000,SOL-2274,reference
24383,1268TK-1,SOL-1268,reference
24418,US-232-1,SOL-3191,reference
24432,RPC-165S,SRPC-165,reference
24439,PST-2210A100A01,SPST-2210,reference
24446,G7534D,5190-4827,reference
